id,personaadi,senaryo1,senaryo10,senaryo11,senaryo12,senaryo13,senaryo14,senaryo15,senaryo16,senaryo2,senaryo3,senaryo4,senaryo5,senaryo6,senaryo7,senaryo8,senaryo9
1541.0,Doktor,A,C,B,C,E,C,B,B,D,A,E,C,C,C,D,B
1542.0,Doktor,A,C,A,C,A,C,B,B,D,C,D,C,A,C,A,B
1543.0,Doktor,A,C,B,C,A,C,B,D,D,A,E,C,A,A,D,B
1544.0,Bilgisayar Mühendisi,A,B,B,C,A,D,B,A,D,A,D,C,B,A,D,C
1545.0,Bilgisayar Mühendisi,A,C,C,D,A,D,B,A,B,A,E,E,B,B,A,A
1546.0,Bilgisayar Mühendisi,A,C,A,E,A,C,B,B,D,A,D,A,A,A,A,B
1547.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,B,D,A,D,C,A,A,A,B
1548.0,Bilgisayar Mühendisi,A,B,B,C,A,D,B,C,D,A,D,C,B,A,D,C
1549.0,Bilgisayar Mühendisi,A,B,C,D,E,D,B,D,D,D,A,C,C,A,A,C
1550.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,A,D,C,D,C,A,A,D,B
1551.0,Bilgisayar Mühendisi,E,B,B,D,A,D,B,D,D,C,D,C,C,A,D,C
1552.0,Bilgisayar Mühendisi,A,B,B,C,A,D,B,A,D,A,A,D,B,B,D,C
1553.0,Bilgisayar Mühendisi,A,B,B,C,A,D,B,A,D,A,D,A,B,B,D,C
1554.0,Bilgisayar Mühendisi,A,B,B,C,E,D,B,A,D,A,D,C,B,B,A,C
1555.0,Bilgisayar Mühendisi,A,B,D,C,A,D,B,A,D,A,A,C,B,B,D,C
1556.0,Bilgisayar Mühendisi,A,B,B,C,E,D,B,A,D,A,D,D,B,B,D,C
1557.0,Bilgisayar Mühendisi,A,C,A,D,A,D,B,A,B,B,E,C,A,A,A,A
1558.0,Bilgisayar Mühendisi,A,B,B,D,A,D,B,D,D,A,D,C,C,B,A,C
1559.0,Doktor,A,C,A,C,A,D,B,D,D,A,E,C,A,C,A,C
1560.0,Doktor,A,C,A,C,A,D,B,A,D,B,E,C,A,A,A,C
1561.0,Doktor,A,B,C,C,E,D,B,A,B,A,E,D,B,A,A,D
1562.0,Doktor,A,B,B,C,E,D,B,B,D,A,D,A,C,A,A,C
1563.0,Doktor,A,B,B,D,A,D,B,D,D,A,B,C,B,A,D,B
1564.0,Doktor,A,C,B,C,A,C,B,D,D,A,B,C,A,A,D,B
1565.0,Doktor,A,B,B,C,A,D,B,A,D,A,D,A,C,A,A,C
1566.0,Doktor,A,B,B,C,E,D,B,B,D,A,D,D,B,A,A,C
1567.0,Doktor,A,B,B,C,E,D,B,C,D,A,E,C,C,A,A,C
1568.0,Doktor,A,B,C,C,E,D,B,A,B,A,E,D,B,A,A,D
1569.0,Doktor,A,B,B,C,E,D,B,C,D,A,D,C,A,A,D,C
1570.0,Doktor,A,C,B,C,A,C,B,D,D,A,B,C,A,A,D,B
1571.0,Doktor,A,B,B,C,E,D,B,C,D,C,D,C,B,A,D,C
1572.0,Doktor,A,B,B,C,E,D,B,B,D,A,D,A,C,A,A,C
1573.0,Doktor,A,C,B,C,A,C,B,A,D,A,E,C,A,A,A,C
1574.0,Bilgisayar Mühendisi,A,C,B,C,A,C,B,B,D,A,D,C,A,A,A,B
1575.0,Bilgisayar Mühendisi,A,C,C,D,A,D,B,A,D,A,D,C,B,B,A,D
1576.0,Bilgisayar Mühendisi,A,B,C,C,E,D,B,C,D,A,A,C,B,B,A,C
1577.0,Bilgisayar Mühendisi,A,B,B,A,A,D,B,B,D,A,D,C,B,B,D,C
1578.0,Bilgisayar Mühendisi,A,C,C,D,A,D,B,A,B,A,E,D,B,B,A,D
1579.0,Doktor,A,C,A,C,A,D,B,D,D,A,E,C,A,C,A,D
1580.0,Doktor,A,B,C,C,E,D,B,A,B,A,E,D,B,A,A,D
1581.0,Doktor,A,B,D,A,E,D,B,B,D,A,D,C,A,B,D,C
1582.0,Doktor,A,B,B,C,E,D,B,B,D,A,D,A,C,A,A,C
1583.0,Doktor,A,B,C,C,A,D,B,A,D,A,D,A,B,B,A,C
1584.0,Bilgisayar Mühendisi,A,B,B,C,A,D,B,A,D,A,A,C,B,B,D,C
1585.0,Bilgisayar Mühendisi,A,B,C,A,E,D,B,A,D,D,A,D,B,A,A,C
1586.0,Bilgisayar Mühendisi,A,B,B,C,E,D,B,C,D,A,D,C,B,B,A,C
1587.0,Bilgisayar Mühendisi,E,B,B,D,A,D,B,D,D,C,D,C,C,A,D,C
1588.0,Bilgisayar Mühendisi,A,B,B,D,A,D,B,D,D,A,D,C,C,B,A,C
1589.0,Doktor,A,C,A,C,A,D,B,D,D,A,E,C,A,C,A,C
1590.0,Doktor,A,B,C,C,A,D,B,C,D,A,D,C,B,A,A,C
1591.0,Doktor,A,B,B,D,A,D,B,D,D,A,D,A,B,B,D,C
1592.0,Doktor,A,C,B,C,A,C,B,A,D,A,E,C,A,A,A,C
1593.0,Doktor,A,B,C,C,A,D,B,A,D,A,D,C,B,A,D,C
1594.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1595.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1596.0,Bilgisayar Mühendisi,A,C,A,C,A,C,B,D,D,E,D,B,A,A,A,E
1597.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,C,D,B,E,C,A,B,D,C
1598.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1599.0,Bilgisayar Mühendisi,E,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1600.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,C,D,C,A,B,A,C
1601.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,C,D,B,D,C,A,B,A,C
1602.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,C,D,B,A,B,A,C
1603.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,E,D,C,A,E,A,C
1604.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1605.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1606.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1607.0,Bilgisayar Mühendisi,A,C,A,C,A,C,B,D,D,E,D,B,A,B,A,C
1608.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,C,D,B,A,B,A,C
1609.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1610.0,Bilgisayar Mühendisi,A,E,A,C,A,D,B,E,D,E,D,B,A,E,A,C
1611.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1612.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1613.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1614.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1615.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1616.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1617.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,E,D,E,D,B,A,E,A,C
1618.0,Bilgisayar Mühendisi,A,E,A,C,A,D,B,E,D,E,D,C,A,E,D,C
1619.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1620.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1621.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1622.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1623.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1624.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1625.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,D,C
1626.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1627.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1628.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1629.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1630.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1631.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1632.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1633.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1634.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1635.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1636.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1637.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1638.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1639.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1640.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1641.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1642.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1643.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1644.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1645.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1646.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,E,D,B,A,E,A,C
1647.0,Bilgisayar Mühendisi,A,E,A,C,A,C,B,E,D,E,D,C,A,E,A,C
1648.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1649.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1650.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1651.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,C,D,B,A,B,A,C
1652.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1653.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1654.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1655.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1656.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1657.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1658.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1659.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1660.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1661.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1662.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1663.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1664.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1665.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1666.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1667.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1668.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1669.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1670.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1671.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1672.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1673.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1674.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1675.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1676.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1677.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,C,D,B,D,C,A,B,A,C
1678.0,Bilgisayar Mühendisi,A,E,A,C,A,D,B,E,D,E,D,C,A,E,A,C
1679.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,C,D,B,A,B,A,C
1680.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,D,C
1681.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1682.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,D,C
1683.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1684.0,Doktor,A,E,A,C,A,E,A,D,D,B,D,E,A,A,A,C
1685.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1686.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1687.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1688.0,Bilgisayar Mühendisi,A,C,A,C,A,C,B,C,D,C,D,B,A,B,A,C
1689.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1690.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,C,D,B,A,B,A,C
1691.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,B,A,C
1692.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,C,B,D,C
1693.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1694.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1695.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,E,C,A,A,A,C
1696.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,C,B,A,C
1697.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,E,C,C,B,D,C
1698.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1699.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,D,C
1700.0,Bilgisayar Mühendisi,A,C,A,D,A,D,B,D,D,B,D,C,C,B,D,C
1701.0,Bilgisayar Mühendisi,A,B,B,C,E,D,B,C,D,A,D,C,C,B,D,C
1702.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1703.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1704.0,Bilgisayar Mühendisi,A,C,A,C,A,C,B,D,D,A,D,C,A,B,A,C
1705.0,Bilgisayar Mühendisi,A,E,C,A,A,D,A,D,D,E,B,C,A,E,A,A
1706.0,Bilgisayar Mühendisi,E,E,D,B,D,A,B,D,D,B,B,C,A,C,B,C
1707.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,D,E,C,A,B,C
1708.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,B,E,A,C,B,C
1709.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,D,E,C,A,B,C
1710.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,C,E,C,A,B,C
1711.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,D,E,C,A,B,C
1712.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,D,E,C,A,B,C
1713.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,D,E,C,A,B,C
1714.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,D,E,C,A,B,C
1715.0,Bilgisayar Mühendisi,A,E,D,B,D,B,B,A,D,B,D,E,C,A,B,C
1716.0,Doktor,A,C,A,C,A,C,B,D,D,B,D,C,A,A,A,C
1717.0,Doktor,A,C,A,D,A,D,B,D,D,B,D,C,A,A,B,C
1718.0,Doktor,A,E,A,C,A,C,B,D,D,A,D,C,C,A,D,C
1719.0,Doktor,A,B,A,A,C,E,D,A,D,B,D,C,B,A,E,E
1720.0,Doktor,A,A,A,E,C,D,B,A,D,B,B,C,A,E,E,B
1721.0,Doktor,A,C,B,D,C,E,A,A,D,B,C,D,B,E,A,B
1722.0,Doktor,A,C,C,A,A,C,B,E,D,E,A,D,A,A,D,B
1723.0,Doktor,E,C,D,B,D,D,B,A,B,B,B,C,A,C,A,D
1724.0,Doktor,A,D,D,D,A,E,E,D,B,E,D,B,B,A,C,A
1725.0,Doktor,A,D,D,D,A,E,E,D,B,E,D,B,B,A,C,A
1726.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,C,B,A,C
1727.0,Doktor,A,C,A,C,A,D,B,D,D,A,D,C,A,B,A,C
1728.0,Doktor,A,C,A,C,A,D,B,D,D,E,D,C,A,A,D,C
1729.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1730.0,Doktor,A,C,A,C,A,C,B,D,D,A,D,C,A,A,A,C
1731.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1732.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1733.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1734.0,Doktor,A,C,A,D,A,D,B,D,D,B,D,C,A,A,B,C
1735.0,Doktor,A,C,A,C,A,C,B,D,D,B,D,C,A,A,A,C
1736.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1737.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1738.0,Doktor,A,C,A,C,A,D,B,D,D,E,D,C,A,A,A,C
1739.0,Doktor,A,C,A,C,A,D,B,D,D,E,D,C,A,A,A,C
1740.0,Doktor,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1741.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1742.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1743.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,C,B,D,C
1744.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1745.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,C,B,D,C
1746.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,D,C
1747.0,Bilgisayar Mühendisi,A,E,C,A,A,D,A,D,D,E,B,C,A,E,A,A
1748.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1749.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1750.0,Bilgisayar Mühendisi,A,B,B,C,E,D,B,C,D,A,D,C,C,B,D,C
1751.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1752.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1753.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1754.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1755.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,C,B,A,C
1756.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1757.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1758.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1759.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1760.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1761.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1762.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1763.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1764.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1765.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1766.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1767.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1768.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1769.0,Doktor,A,C,B,D,C,E,A,A,D,B,C,D,B,E,A,B
1770.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1771.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,E,C,A,A,A,C
1772.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,C,B,A,C
1773.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1774.0,Bilgisayar Mühendisi,A,B,B,C,E,D,B,C,D,A,D,C,C,B,D,C
1775.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1776.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1777.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1778.0,Doktor,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1779.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1780.0,Doktor,A,C,A,C,A,D,B,D,D,E,D,C,A,A,A,C
1781.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,A,D,C,A,A,A,C
1782.0,Bilgisayar Mühendisi,A,B,A,A,C,E,D,A,D,B,D,C,B,A,E,E
1783.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,C,B,A,C
1784.0,Bilgisayar Mühendisi,A,D,D,D,A,E,E,D,B,E,D,B,B,A,C,A
1785.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1786.0,Doktor,A,C,A,C,A,D,B,D,D,E,D,C,A,A,A,C
1787.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1788.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1789.0,Doktor,A,C,A,C,A,D,B,D,D,B,D,C,A,A,A,C
1790.0,Doktor,A,C,B,D,C,E,A,A,D,B,C,D,B,E,A,B
1791.0,Bilgisayar Mühendisi,C,C,C,A,D,A,D,C,B,B,B,A,B,B,C,D
1792.0,Bilgisayar Mühendisi,A,E,A,C,C,A,A,E,D,A,C,C,A,A,A,C
1793.0,Bilgisayar Mühendisi,A,C,D,D,B,B,A,C,D,B,D,A,A,C,B,C
1794.0,Bilgisayar Mühendisi,A,C,C,B,D,C,B,B,C,C,D,A,A,B,A,B
1795.0,Bilgisayar Mühendisi,E,C,A,C,A,A,A,C,B,A,A,B,A,A,A,C
1796.0,Bilgisayar Mühendisi,E,B,C,D,C,E,D,A,B,E,E,B,E,D,C,D
1797.0,Bilgisayar Mühendisi,A,A,A,C,B,A,A,E,D,A,D,C,A,B,A,E
1798.0,Bilgisayar Mühendisi,A,A,D,A,C,A,D,C,B,B,A,C,B,C,C,C
1799.0,Bilgisayar Mühendisi,A,A,A,A,B,B,A,C,B,B,A,A,B,C,C,C
1800.0,Bilgisayar Mühendisi,A,A,A,D,D,E,D,C,D,C,C,C,B,C,C,C
1801.0,Bilgisayar Mühendisi,A,A,A,C,A,E,A,A,B,A,A,A,B,D,A,B
1802.0,Bilgisayar Mühendisi,A,A,A,C,C,C,A,C,D,A,D,C,A,D,A,B
1803.0,Bilgisayar Mühendisi,E,E,D,D,C,B,A,C,B,B,A,B,A,C,C,C
1804.0,Bilgisayar Mühendisi,A,C,C,D,D,A,B,E,D,B,C,A,A,C,A,E
1805.0,Bilgisayar Mühendisi,E,A,D,D,B,A,B,C,B,B,D,A,B,D,C,C
1806.0,Bilgisayar Mühendisi,A,B,A,C,D,E,A,C,B,A,A,A,B,D,C,C
1807.0,Bilgisayar Mühendisi,A,A,A,B,A,C,A,C,D,A,D,C,D,B,E,B
1808.0,Bilgisayar Mühendisi,A,A,B,C,D,E,D,A,D,E,C,C,D,C,C,C
1809.0,Bilgisayar Mühendisi,A,A,A,B,D,C,B,B,C,C,D,A,A,B,A,B
1810.0,Bilgisayar Mühendisi,E,E,D,C,B,E,D,C,B,B,A,C,B,D,C,C
1811.0,Bilgisayar Mühendisi,E,A,D,D,D,E,D,D,B,E,E,C,B,D,C,D
1812.0,Bilgisayar Mühendisi,A,A,C,D,C,B,A,C,D,B,D,B,A,C,B,B
1813.0,Bilgisayar Mühendisi,A,A,D,D,B,A,A,C,D,B,A,C,A,C,B,B
1814.0,Bilgisayar Mühendisi,E,A,D,D,D,A,A,A,B,B,E,A,A,C,C,C
1815.0,Bilgisayar Mühendisi,A,A,B,C,D,E,D,D,D,C,C,C,A,C,A,B
1816.0,Doktor,B,D,C,A,A,A,B,A,D,E,B,A,A,C,B,C
1817.0,Doktor,A,D,C,D,C,B,A,C,A,B,B,B,A,A,E,C
1818.0,Doktor,A,C,E,B,D,C,A,C,A,E,E,A,A,C,C,C
1819.0,Doktor,B,B,C,B,A,C,B,C,D,A,D,A,D,B,E,B
1820.0,Doktor,A,D,D,A,C,A,A,C,A,B,B,B,B,C,B,C
1821.0,Doktor,B,C,A,B,A,C,A,C,D,A,D,C,A,B,E,B
1822.0,Doktor,B,D,C,B,A,B,B,A,D,A,D,C,A,B,C,C
1823.0,Doktor,A,C,C,B,C,C,A,A,A,B,A,A,B,C,B,C
1824.0,Doktor,E,A,A,D,D,E,D,D,D,C,C,C,B,C,A,D
1825.0,Doktor,B,C,C,B,B,A,B,C,D,A,D,A,A,B,E,C
1826.0,Doktor,A,B,E,B,B,B,A,C,B,B,A,B,A,D,B,C
1827.0,Doktor,B,D,C,A,B,A,A,C,D,B,B,C,A,C,B,C
1828.0,Doktor,E,C,A,C,D,A,B,A,D,C,D,C,D,B,A,B
1829.0,Doktor,B,D,B,A,A,C,B,E,A,A,B,E,A,C,B,C
1830.0,Doktor,B,C,A,B,D,A,B,C,D,A,D,A,A,B,E,C
1831.0,Doktor,A,D,C,D,C,B,A,C,A,A,B,B,A,A,E,C
1832.0,Doktor,B,D,C,B,D,A,B,B,D,A,A,C,A,B,B,B
1833.0,Doktor,A,C,C,D,C,A,A,C,A,B,B,A,A,C,B,C
1834.0,Doktor,B,C,B,B,A,C,B,C,D,A,D,C,D,B,C,C
1835.0,Doktor,B,D,C,A,A,C,B,C,D,A,B,A,A,C,B,C
1836.0,Doktor,B,D,C,A,A,B,B,A,D,A,B,C,A,B,E,C
1837.0,Doktor,A,C,C,B,B,B,A,A,A,B,A,A,D,C,E,C
1838.0,Doktor,B,D,C,B,A,C,B,A,D,B,B,A,A,B,B,C
